Affinity Row ID,Organization Id,Name,Website,Coverage status,People,Status,Sector,Sub-sector,Investment Manager,Description,Primary Owner,Deal Team,Priority,Investors,Source Name,Source Type,Date Added,Time in Current Status,Investment Stage,AIN PoV,Potential Outlier-Investor flag,Pipeline Type
row_895,org_00895,CloudGridHub,cloudgridhub.app,Inactive,44,Closed,SaaS,B2B,Emma Davis,Innovative company focused on ML solutions,Team A,Alpha,Medium,,Conference,Indirect,2024-06-07,45,Series A,Under Review,No,Fast Track
row_896,org_00896,Dropbox,dropbox.com,Active,305,In Discussion,SaaS,Enterprise,Emma Davis,Innovative company focused on ML solutions,Team C,Beta,High,"Sequoia, Sequoia, Accel",Research,Referral,2024-09-18,80,Growth,Under Review,No,Strategic
row_897,org_00897,Airtable,airtable.com,Inactive,228,In Discussion,SaaS,Infrastructure,John Smith,Innovative company focused on security solutions,Team C,Beta,Medium,,Conference,Direct,2025-06-01,39,Series B,Negative,No,Fast Track
row_898,org_00898,Deel,deel.com,Inactive,322,In Discussion,CleanTech,B2C,Sarah Johnson,Innovative company focused on security solutions,Team C,Beta,High,"Sequoia, Sequoia, Sequoia",Internal,Referral,2025-03-12,45,Series C,Under Review,No,Standard
row_899,org_00899,FlowWorks,flowworks.com,Active,353,Closed,Cybersecurity,Consumer,Michael Chen,Innovative company focused on security solutions,Team A,Delta,High,,External Referral,Direct,2024-12-30,78,Series C,Negative,Yes,Strategic
row_900,org_00900,getLink,getlink.com,Pending,119,Lead,Cybersecurity,B2C,Michael Chen,Innovative company focused on AI solutions,Team B,Alpha,Low,"a16z, a16z, YC",Internal,Direct,2025-01-04,81,Seed,Negative,No,Strategic
row_901,org_00901,NeoFlow,neoflow.com,Active,190,Lead,Cybersecurity,Infrastructure,Sarah Johnson,Innovative company focused on ML solutions,Team C,Gamma,Medium,,Research,Referral,2024-12-10,140,Growth,Negative,Yes,Fast Track
row_902,org_00902,StreamBase,streambase.com,Inactive,327,In Discussion,HealthTech,Infrastructure,Emma Davis,Innovative company focused on ML solutions,Team A,Gamma,Low,"Accel, YC",Conference,Indirect,2024-11-21,93,Seed,Positive,No,Standard
row_903,org_00903,CodeLabs,codelabs.io,Active,60,Passed,Cybersecurity,B2C,Emma Davis,Innovative company focused on AI solutions,Team A,Gamma,Low,,Internal,Direct,2025-02-17,32,Series A,Positive,No,Standard
row_904,org_00904,ShiftHQ,shifthq.com,Pending,44,Lead,HealthTech,Consumer,Michael Chen,Innovative company focused on cloud solutions,Team B,Alpha,High,a16z,Research,Direct,2025-01-21,24,Series A,Negative,Yes,Fast Track
row_905,org_00905,StackAI,joinstackai.tech,Active,358,Closed,SaaS,B2C,Michael Chen,Innovative company focused on cloud solutions,Team C,Gamma,Low,,Conference,Referral,2024-09-01,116,Series A,Negative,No,Standard
row_906,org_00906,SpaceHQ,spacehq.so,Inactive,44,Due Diligence,SaaS,Infrastructure,Michael Chen,Innovative company focused on cloud solutions,Team A,Delta,Medium,"Sequoia, Accel, Accel",External Referral,Indirect,2024-06-17,13,Series C,Negative,No,Standard
row_907,org_00907,HubSpot,hubspot.com,Pending,351,Due Diligence,CleanTech,Infrastructure,John Smith,Innovative company focused on security solutions,Team B,Alpha,Low,,Internal,Indirect,2024-12-31,148,Growth,Under Review,Yes,Standard
row_908,org_00908,Scale,scale.com,Inactive,465,Due Diligence,SaaS,Enterprise,Michael Chen,Innovative company focused on ML solutions,Team C,Beta,Low,,Conference,Referral,2024-08-31,79,Seed,Negative,No,Standard
row_909,org_00909,Splunk,splunk.com,Pending,241,Passed,CleanTech,Enterprise,John Smith,Innovative company focused on security solutions,Team B,Delta,High,,Conference,Indirect,2024-10-11,56,Seed,Negative,No,Standard
row_910,org_00910,LinkLabs,linklabs.com,Pending,293,In Discussion,FinTech,B2B,Sarah Johnson,Innovative company focused on AI solutions,Team B,Beta,Medium,"Accel, Accel, a16z",Conference,Referral,2024-10-07,53,Series A,Neutral,No,Standard
row_911,org_00911,getLink,getlink.com,Active,266,Closed,FinTech,Infrastructure,Emma Davis,Innovative company focused on cloud solutions,Team A,Gamma,Low,"YC, Sequoia",Conference,Referral,2025-05-22,68,Growth,Neutral,Yes,Standard
row_912,org_00912,Shift,shift.com,Active,220,Passed,AI/ML,Enterprise,Michael Chen,Innovative company focused on ML solutions,Team A,Delta,High,Accel,Internal,Referral,2024-06-27,34,Growth,Neutral,No,Standard
row_913,org_00913,StackHub,getstackhub.io,Inactive,151,Closed,CleanTech,B2C,Emma Davis,Innovative company focused on analytics solutions,Team A,Alpha,Low,,Conference,Direct,2025-04-30,28,Series B,Neutral,Yes,Strategic
row_914,org_00914,ScaleAI,scaleai.ai,Active,340,Closed,AI/ML,Consumer,Emma Davis,Innovative company focused on analytics solutions,Team B,Delta,Medium,GV,Research,Direct,2025-04-18,50,Growth,Negative,Yes,Fast Track
row_915,org_00915,PulseLabs,pulselabs.com,Active,172,In Discussion,AI/ML,B2C,Michael Chen,Innovative company focused on AI solutions,Team A,Beta,Low,a16z,Internal,Direct,2024-11-02,130,Growth,Neutral,Yes,Standard
row_916,org_00916,DocuSign,docusign.com,Pending,96,Due Diligence,FinTech,Consumer,Michael Chen,Innovative company focused on cloud solutions,Team B,Alpha,Low,"Sequoia, YC",Conference,Referral,2025-01-09,111,Seed,Under Review,No,Fast Track
row_917,org_00917,Brex,brex.com,Active,357,In Discussion,CleanTech,Enterprise,Sarah Johnson,Innovative company focused on analytics solutions,Team B,Delta,High,"Accel, GV",Internal,Direct,2024-12-27,94,Growth,Under Review,No,Standard
row_918,org_00918,PulseHQ,pulsehq.com,Pending,63,Passed,FinTech,B2B,John Smith,Innovative company focused on cloud solutions,Team A,Delta,Low,"a16z, Sequoia, Sequoia",Research,Direct,2025-01-30,154,Growth,Neutral,No,Standard
row_919,org_00919,SmartSpaceOps,smartspaceops.dev,Pending,63,Passed,AI/ML,B2C,John Smith,Innovative company focused on AI solutions,Team C,Delta,High,Accel,Research,Direct,2025-02-14,179,Seed,Positive,No,Strategic
row_920,org_00920,NodeHub,nodehub.com,Pending,308,Passed,CleanTech,B2C,Emma Davis,Innovative company focused on security solutions,Team C,Delta,Medium,,Internal,Referral,2025-04-28,47,Growth,Under Review,Yes,Fast Track
row_921,org_00921,GitLab,gitlab.com,Inactive,173,In Discussion,AI/ML,B2C,Michael Chen,Innovative company focused on cloud solutions,Team C,Alpha,Low,Sequoia,Conference,Referral,2024-08-31,26,Seed,Under Review,Yes,Fast Track
row_922,org_00922,Figma,figma.com,Inactive,273,Closed,Cybersecurity,Consumer,Sarah Johnson,Innovative company focused on security solutions,Team B,Beta,Medium,"GV, YC, YC",Conference,Referral,2025-05-21,84,Series B,Neutral,No,Strategic
row_923,org_00923,Workday,workday.com,Inactive,367,Closed,CleanTech,Enterprise,Sarah Johnson,Innovative company focused on ML solutions,Team B,Delta,Medium,a16z,Research,Direct,2024-06-22,106,Series C,Neutral,No,Strategic
row_924,org_00924,Scale,scale.com,Pending,49,Lead,CleanTech,B2C,Sarah Johnson,Innovative company focused on analytics solutions,Team B,Alpha,Low,,Conference,Indirect,2024-10-15,92,Seed,Negative,Yes,Fast Track
row_925,org_00925,CloudGridHQ,cloudgridhq.so,Inactive,349,Passed,AI/ML,B2C,Sarah Johnson,Innovative company focused on AI solutions,Team A,Beta,High,YC,Research,Direct,2024-07-23,120,Seed,Under Review,No,Standard
row_926,org_00926,QuantumShiftOps,quantumshiftops.io,Inactive,185,Closed,Cybersecurity,B2B,Sarah Johnson,Innovative company focused on analytics solutions,Team B,Delta,Medium,"Sequoia, YC, GV",Conference,Direct,2025-01-31,75,Growth,Neutral,No,Standard
row_927,org_00927,ChainHub,chainhub.tech,Active,174,Lead,HealthTech,B2B,John Smith,Innovative company focused on cloud solutions,Team A,Beta,Medium,"GV, GV",Research,Referral,2024-08-29,122,Seed,Neutral,No,Fast Track
row_928,org_00928,MindOps,joinmindops.dev,Inactive,360,Closed,FinTech,Enterprise,John Smith,Innovative company focused on analytics solutions,Team A,Beta,Low,GV,External Referral,Referral,2025-02-13,151,Series A,Negative,No,Standard
row_929,org_00929,Retool,retool.com,Inactive,195,Passed,AI/ML,Enterprise,John Smith,Innovative company focused on security solutions,Team C,Alpha,Low,Accel,Conference,Direct,2025-01-31,165,Series A,Under Review,No,Strategic
row_930,org_00930,AIStackBase,aistackbase.tech,Pending,159,Due Diligence,CleanTech,Infrastructure,Michael Chen,Innovative company focused on AI solutions,Team C,Beta,Low,"Accel, Sequoia",Conference,Direct,2025-05-05,41,Series B,Neutral,No,Strategic
row_931,org_00931,Slack,slack.com,Pending,426,Passed,FinTech,B2B,Emma Davis,Innovative company focused on security solutions,Team C,Alpha,Low,"YC, Accel",Conference,Indirect,2025-02-09,52,Seed,Negative,Yes,Strategic
row_932,org_00932,Mercury,mercury.com,Pending,192,In Discussion,FinTech,Infrastructure,Sarah Johnson,Innovative company focused on cloud solutions,Team A,Delta,Low,"Sequoia, GV, YC",Internal,Indirect,2025-03-06,82,Growth,Neutral,Yes,Fast Track
row_933,org_00933,StreamTech,streamtech.ai,Pending,11,Closed,FinTech,Consumer,Michael Chen,Innovative company focused on analytics solutions,Team A,Beta,Low,YC,Conference,Referral,2024-11-04,177,Growth,Positive,Yes,Fast Track
row_934,org_00934,Twilio,twilio.com,Pending,137,Closed,HealthTech,Infrastructure,Sarah Johnson,Innovative company focused on cloud solutions,Team A,Beta,High,,Internal,Indirect,2025-04-27,155,Series C,Positive,Yes,Fast Track
row_935,org_00935,NodeLabs,nodelabs.com,Pending,239,In Discussion,SaaS,B2C,John Smith,Innovative company focused on ML solutions,Team B,Gamma,Medium,GV,Internal,Indirect,2025-03-13,134,Series B,Neutral,No,Standard
row_936,org_00936,StackLabs,stacklabs.io,Inactive,49,In Discussion,AI/ML,Infrastructure,Michael Chen,Innovative company focused on cloud solutions,Team A,Delta,High,"YC, YC",Research,Referral,2025-05-08,74,Growth,Under Review,No,Fast Track
row_937,org_00937,ChainLabs,chainlabs.io,Pending,318,Due Diligence,SaaS,Enterprise,John Smith,Innovative company focused on cloud solutions,Team C,Delta,High,,Internal,Indirect,2024-10-30,66,Series C,Positive,Yes,Fast Track
row_938,org_00938,Scale,tryscale.com,Pending,253,Closed,SaaS,Consumer,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Gamma,Low,Sequoia,Internal,Direct,2024-06-09,24,Growth,Negative,Yes,Strategic
row_939,org_00939,PulseLabs,pulselabs.com,Active,35,Closed,SaaS,B2C,Sarah Johnson,Innovative company focused on analytics solutions,Team A,Gamma,Medium,"Accel, GV",External Referral,Indirect,2024-11-01,166,Series C,Neutral,Yes,Standard
row_940,org_00940,DriftAI,driftai.io,Inactive,27,Due Diligence,FinTech,Infrastructure,Emma Davis,Innovative company focused on ML solutions,Team A,Alpha,High,Sequoia,Conference,Referral,2024-10-26,28,Series A,Negative,Yes,Standard
row_941,org_00941,Signal,signal.com,Inactive,430,Lead,Cybersecurity,Consumer,Sarah Johnson,Innovative company focused on ML solutions,Team C,Alpha,Low,"YC, a16z, Sequoia",Internal,Direct,2025-05-20,156,Series A,Positive,Yes,Strategic
row_942,org_00942,ShiftAI,shiftai.ai,Inactive,398,Due Diligence,FinTech,Consumer,John Smith,Innovative company focused on analytics solutions,Team A,Beta,Low,,Conference,Indirect,2024-09-18,117,Growth,Under Review,No,Standard
row_943,org_00943,MindLabs,joinmindlabs.com,Pending,164,Passed,FinTech,B2C,Sarah Johnson,Innovative company focused on security solutions,Team C,Beta,Medium,a16z,Internal,Direct,2024-09-11,114,Series B,Negative,No,Fast Track
row_944,org_00944,Brex,brex.com,Pending,367,Closed,CleanTech,Infrastructure,Emma Davis,Innovative company focused on analytics solutions,Team B,Beta,High,"Accel, Sequoia",Research,Direct,2025-02-04,61,Seed,Positive,Yes,Standard
row_945,org_00945,Rippling,rippling.com,Pending,441,In Discussion,CleanTech,Consumer,Emma Davis,Innovative company focused on security solutions,Team C,Beta,High,"Accel, YC, GV",External Referral,Indirect,2025-01-27,174,Series B,Positive,Yes,Strategic
row_946,org_00946,StackLabs,getstacklabs.io,Active,162,Passed,SaaS,Consumer,John Smith,Innovative company focused on ML solutions,Team B,Alpha,High,Sequoia,Internal,Indirect,2024-11-05,69,Series B,Positive,No,Standard
row_947,org_00947,LogicLabs,logiclabs.com,Pending,43,Closed,FinTech,B2B,Michael Chen,Innovative company focused on AI solutions,Team A,Delta,Low,"GV, GV, Sequoia",Conference,Referral,2025-05-24,114,Seed,Negative,No,Strategic
row_948,org_00948,ServiceNow,servicenow.com,Active,419,Due Diligence,SaaS,Consumer,Sarah Johnson,Innovative company focused on ML solutions,Team A,Beta,Medium,,Research,Referral,2024-12-10,75,Series A,Positive,No,Fast Track
row_949,org_00949,NeoSpark,tryneospark.com,Inactive,86,Passed,CleanTech,B2B,Emma Davis,Innovative company focused on cloud solutions,Team B,Delta,Medium,"GV, YC",Conference,Direct,2025-01-22,171,Series A,Neutral,Yes,Fast Track
row_950,org_00950,SignalAI,signalai.io,Pending,360,Closed,Cybersecurity,Infrastructure,Sarah Johnson,Innovative company focused on cloud solutions,Team A,Beta,High,a16z,Research,Referral,2024-07-14,59,Seed,Positive,No,Strategic
row_951,org_00951,Gusto,gusto.com,Active,262,Lead,AI/ML,Infrastructure,Sarah Johnson,Innovative company focused on analytics solutions,Team B,Gamma,Low,"YC, a16z, GV",External Referral,Direct,2024-07-19,130,Series C,Neutral,Yes,Fast Track
row_952,org_00952,Snowflake,snowflake.com,Active,210,Lead,SaaS,Infrastructure,Michael Chen,Innovative company focused on security solutions,Team A,Beta,High,,Research,Direct,2025-05-21,15,Series B,Under Review,Yes,Fast Track
row_953,org_00953,TechSpace,techspace.io,Pending,81,In Discussion,Cybersecurity,Enterprise,Emma Davis,Innovative company focused on AI solutions,Team C,Beta,Medium,,Conference,Referral,2025-04-15,105,Growth,Neutral,No,Standard
row_954,org_00954,SmartLinkCloud,getsmartlinkcloud.app,Inactive,481,Closed,AI/ML,Infrastructure,Sarah Johnson,Innovative company focused on security solutions,Team A,Beta,Low,"YC, Accel",Conference,Referral,2025-03-24,165,Series A,Under Review,No,Fast Track
row_955,org_00955,MindHQ,mindhq.com,Inactive,16,Lead,HealthTech,Consumer,Emma Davis,Innovative company focused on analytics solutions,Team C,Alpha,High,,Internal,Referral,2025-03-27,148,Growth,Under Review,No,Strategic
row_956,org_00956,LogicHQ,uselogichq.com,Inactive,299,Due Diligence,SaaS,B2C,John Smith,Innovative company focused on analytics solutions,Team C,Gamma,High,"Sequoia, YC",Research,Indirect,2025-05-19,98,Seed,Neutral,Yes,Fast Track
row_957,org_00957,Sphere,sphere.com,Active,454,Closed,SaaS,B2B,John Smith,Innovative company focused on ML solutions,Team B,Beta,Low,,Conference,Direct,2024-07-05,35,Growth,Under Review,No,Standard
row_958,org_00958,Vercel,vercel.com,Active,228,Due Diligence,HealthTech,Enterprise,Sarah Johnson,Innovative company focused on AI solutions,Team A,Beta,Medium,a16z,Internal,Direct,2024-06-12,162,Growth,Neutral,No,Strategic
row_959,org_00959,getWave,getwave.com,Active,17,Due Diligence,HealthTech,Infrastructure,Emma Davis,Innovative company focused on cloud solutions,Team B,Delta,Low,,External Referral,Direct,2025-04-09,31,Series B,Negative,Yes,Fast Track
row_960,org_00960,getSphere,getsphere.com,Active,50,Lead,SaaS,Infrastructure,Sarah Johnson,Innovative company focused on ML solutions,Team A,Gamma,High,"a16z, a16z",Conference,Referral,2025-02-19,127,Seed,Under Review,No,Fast Track
row_961,org_00961,FlowAI,flowai.ai,Inactive,159,Closed,HealthTech,B2C,Emma Davis,Innovative company focused on AI solutions,Team C,Beta,High,YC,Internal,Referral,2025-01-23,19,Growth,Neutral,No,Fast Track
row_962,org_00962,NeoStream,neostream.com,Pending,117,Passed,FinTech,B2C,Emma Davis,Innovative company focused on analytics solutions,Team C,Delta,High,"Sequoia, YC",Conference,Referral,2025-04-17,24,Series A,Under Review,Yes,Strategic
row_963,org_00963,Drift,drift.com,Active,237,Lead,AI/ML,Enterprise,Michael Chen,Innovative company focused on cloud solutions,Team A,Delta,High,,Research,Referral,2024-09-29,84,Seed,Positive,Yes,Standard
row_964,org_00964,Gusto,gusto.com,Active,21,Lead,AI/ML,B2B,Michael Chen,Innovative company focused on ML solutions,Team A,Alpha,Medium,GV,Internal,Referral,2024-09-04,167,Series A,Neutral,Yes,Strategic
row_965,org_00965,CloudFlow,cloudflow.app,Inactive,364,Closed,AI/ML,Infrastructure,Michael Chen,Innovative company focused on security solutions,Team B,Delta,Medium,"Accel, GV, YC",Research,Indirect,2025-02-13,92,Series C,Positive,Yes,Strategic
row_966,org_00966,GridHQ,gridhq.com,Pending,227,Closed,FinTech,Enterprise,Sarah Johnson,Innovative company focused on security solutions,Team A,Beta,High,"YC, Sequoia, YC",External Referral,Referral,2024-07-13,167,Growth,Under Review,Yes,Standard
row_967,org_00967,FlowLabs,flowlabs.com,Pending,358,Due Diligence,HealthTech,Consumer,Michael Chen,Innovative company focused on analytics solutions,Team A,Alpha,Medium,YC,Research,Direct,2024-07-03,145,Seed,Under Review,No,Strategic
row_968,org_00968,Figma,figma.com,Inactive,192,Closed,Cybersecurity,Consumer,Michael Chen,Innovative company focused on analytics solutions,Team A,Alpha,Medium,,Internal,Referral,2024-06-20,147,Series A,Negative,No,Strategic
row_969,org_00969,NextStreamLabs,usenextstreamlabs.com,Inactive,452,Due Diligence,HealthTech,Enterprise,John Smith,Innovative company focused on analytics solutions,Team B,Beta,Medium,,Conference,Direct,2025-04-27,118,Growth,Neutral,Yes,Fast Track
row_970,org_00970,Linear,linear.app,Pending,348,Lead,SaaS,Infrastructure,Emma Davis,Innovative company focused on analytics solutions,Team A,Gamma,High,Sequoia,Internal,Referral,2024-06-12,176,Series B,Positive,No,Strategic
row_971,org_00971,GitLab,gitlab.com,Active,369,In Discussion,CleanTech,Enterprise,Emma Davis,Innovative company focused on ML solutions,Team C,Delta,Low,"Accel, GV",Research,Referral,2024-10-07,163,Series A,Negative,No,Fast Track
row_972,org_00972,NextForce,nextforce.com,Pending,167,Passed,AI/ML,Infrastructure,Michael Chen,Innovative company focused on ML solutions,Team B,Alpha,Low,"Accel, YC",Research,Direct,2024-07-21,160,Series A,Under Review,Yes,Strategic
row_973,org_00973,MindAI,mindai.io,Inactive,330,Lead,HealthTech,B2C,Emma Davis,Innovative company focused on analytics solutions,Team B,Gamma,Low,"YC, a16z, Sequoia",Conference,Direct,2025-02-03,175,Series C,Under Review,Yes,Fast Track
